average_rating,author_id,text_reviews_count,name,ratings_count
4.17,5542108,134,Jill Beaton,2253
3.5,1200685,29,Tsuneo Takano,641
4.2,453,132,Lewis Blackwell,1489
4.25,454,67,David Carson,1548
3.91,700234,21,Jake Rossen,176
3.54,61136,10,Benoit Springer,147
4.22,4747506,119,Yuu Moegi,3435
3.88,3233327,61,Katja Spitzer,491
3.67,7455156,66,Xu Chuan Qian Shi,628
4.21,12042152,26,Gustavo Borges,218
3.65,4492815,149,Sean Tulien,543
3.27,8056846,3,Petitecreme,15
3.89,2731810,81,Erik Williams,489
3.55,1902735,13,Kita Konno,102
4.6,10785939,136,Old Xian,1302
3.72,580872,14,Chic Young,68
4.17,13717801,2,Eve de la Cruz,18
3.9,19597,18,Jimmy James,228
3.96,194635,184,Bruce Patterson,2847
3.88,89522,379,Brett Breeding,14808
3.34,5747505,12,Cary Porter,68
3.32,6104415,1398,Jay Ryan,13310
3.79,648243,25,Maki Kazumi,1296
3.31,1295799,22,Yukari Hashida,212
3.79,16535897,14,Roberto Aquirre-Sacasa,57
3.79,16535898,14,Alitha Martinez,57
3.62,7705532,51,njy bndry 'Hmd,291
3.58,7092532,88,hny ftHy slymn,417
3.94,3165652,70,Sankha Banerjee,380
3.83,3183961,52,Jeff Crowther,165
3.95,3875260,3,Mode O'Day,63
4.17,138075,55,Stephen Calt,736
4.28,3373671,32,David Jasen,549
4.27,1031258,32,Richard Nevins,550
4.21,24494,38,Terry Zwigoff,712
3.99,2966758,315,Brecht Evens,2363
3.94,2878787,283,Michele Hutchison,1890
3.69,1361535,268,Michel Fiffe,1898
4.25,678125,30,Steve Haines,171
3.83,2957653,45,Gary Cohn,407
4.11,13682563,89,M.K. Perker,1307
3.69,4587052,310,Jimmy Broxton,2542
4.05,3871035,27,Cherie Wilkerson,526
3.56,7363044,20,Chuck Patton,165
3.24,9756950,13,Tom Poston,74
3.93,226994,152,Keu Cha,2987
3.46,2864194,175,Marco Castiello,2184
4.15,474772,17,Karl Brown,47
3.65,95374,7,Tim Parker,68
4.01,827490,82,Solidor,1232
3.99,137864,664,Kristian Donaldson,16690
3.66,5387954,52,J.P. Leon,731
3.71,12610,176,Josef Rubinstein,2515
3.84,4477502,10,Youki Fukai,85
2.98,15161226,17,Julien Dufour,44
3.55,8306246,31,Matt Rota,106
3.02,3095877,18,Melody Often,51
2.98,15906844,17,Job Yamen,44
3.02,13568403,17,Skuds McKinley,45
2.98,15906845,17,Austin Breed,44
2.98,15906846,17,Zoe Crockett,44
3.31,1381993,22,Jelena Djordjevic,59
3.11,15906847,18,Victor Puchalski,61
2.95,15906848,15,Hyendo Park,40
3.0,15399281,15,Adrian Bago Gonzalez,41
3.29,1006193,20,Jack Forbes,65
2.98,15906849,17,Teylor Smirl,44
3.91,236299,204,Alison Wright,875
2.95,6055366,15,Edwin Vasquez,40
2.98,15906850,17,Mike Prezzato,44
3.23,14287846,21,Marcus Muller,53
2.98,15906851,17,A. Shay Hahn,44
3.02,15215455,17,Angelica Blevins,51
3.06,900990,17,Sean Pryor,53
3.34,14428375,23,Buster Moody,99
3.92,7810010,1,Hugh Frost,24
4.04,6864153,2,Leon Sadler,28
4.1,14423569,1,Daniel Swan,20
4.07,16013689,1,Dmitry Sergeev,15
4.24,5398554,5,Gabriel Corbera,41
4.07,16013690,1,GHXYK2,15
4.11,16009767,2,Jacob Ciocci,19
3.97,610000,3,James Jarvis,37
4.07,16013691,1,Jonas Delaborde,15
3.91,4178462,1,Jonathan Chandler,22
3.97,6483864,11,Jonny Negron,100
4.12,14713929,1,Julien Ceccaldi,16
4.07,16013692,1,Karn Piana,15
4.28,6455985,3,Kilian Eng,92
4.25,5417913,10,Lala Albert,91
4.07,3096731,1,Matthew Lock,15
4.31,4792699,9,Noel Freibert,64
4.06,182887,1,Robert Beatty,35
3.86,6907669,94,Sam Alden,582
4.07,15368057,1,Amalia Ulman,15
3.88,113980,404,Sammy Harkham,2921
3.76,6864154,1,Stefan Sadler,21
4.06,16013693,2,Viktor Hachmang,17
3.94,993558,108,Yuichi Yokoyama,817
3.31,5417922,61,Angie Wang,305
4.12,14426744,1,Ben Mendelewicz,16
3.83,2921975,32,Blaise Larmee,223
4.07,16013694,1,Brenna Murphy,15
4.02,892724,76,C.F.,1041
4.07,8075485,1,cody cobb,15
4.07,14341435,1,Joseph Kelly,15
3.87,103267,150,Satomi Ikezawa,4712
3.98,2077817,47,Douglas Varenas,1756
4.18,1239007,70,Jean-Pierre Verney,482
3.44,2745828,9,Otto Gabos,39
3.89,2881184,484,Drew Z. Greenberg,9129
3.91,540279,56,Tom Corwin,220
3.64,2851882,41,Shane Hillman,197
3.73,466661,7,Carolyn Knight,156
3.49,694840,22,Kyoko Hashimoto,214
3.55,64576,292,Jay Kinney,1765
4.08,713276,68,Kevin Hopps,654
3.79,635876,100,Dan Davis,1163
3.83,6950032,11,Zac Atkinson,86
3.95,2834111,78,Christopher Jones,770
3.81,4743835,12,Stefano Andreucci,141
3.83,3862752,44,Dan Shotz,532
3.73,4111230,83,Robert Levine,871
3.87,574877,109,Jason M. Burns,753
3.74,4719144,35,Matthew Federman,380
3.76,4719145,35,Alejandro F. Giraldo,372
4.0,517919,216,Matt Merhoff,2526
3.81,2772229,169,Lee Allred,1052
4.41,702512,77,Jolly R. Blackburn,1825
4.38,297839,32,Brian Jelke,940
4.42,394695,37,Steve Johansson,1038
3.83,214949,87,Eric Fein,648
2.41,619158,69,Christian Lichtner,749
4.02,7259587,4,Alex Fowkes,64
3.57,784909,87,Jennifer Young,488
4.19,7363471,22,Ningen,409
3.45,7225091,52,Monty Nero,311
3.51,15240353,20,Roberti Rodi,97
3.99,9835580,145,Annie Mok,693
3.94,8341820,30,Toril Orlesky,264
3.37,6505903,71,Joao M.P. Lemos,396
3.87,7162809,31,Matt Miner,268
3.5,7389689,62,Mary H.K. Choi,543
3.69,6851019,48,Ken Garing,464
3.42,1642799,91,Al Davidson,480
3.58,5175026,20,Ana Koehler,118
3.82,5377792,152,Javi Fernandez,1785
3.51,15240377,20,Mattero Scalera,97
3.93,918333,699,Nathan Fox,10391
3.61,12196939,21,Dawson Walker,115
3.5,8394684,21,Emilio Utrera,104
3.92,407260,91,Kelvin Gosnell,1503
3.95,15082,150,Doug Murray,4536
3.76,1534628,6,Dean W. Young,46
3.77,3997104,6,Melena Ryzik,35
3.55,300714,81,Christopher Kul-Want,796
4.08,2679817,1707,Lark Pien,16661
3.88,1213248,69,Milan Jovanovic,272
3.52,4303247,6,Victoria Maderna,21
3.9,178104,67,Mauricio de Sousa,2959
4.06,109984,19,Tom Taylor,188
3.58,462706,60,Paul Reinman,466
3.94,88751,24,Ann Miller,652
3.71,7200190,16,Eric Zawadzki,73
3.81,437175,42,Mick Austin,447
4.2,27848,20,Emily King,243
3.56,6753720,48,Joeming Dunn,317
4.13,170644,754,Hena Khan,3043
3.83,17091270,20,Sumit Kumar,117
3.37,9849127,10,Sotocolor,63
3.69,938005,55,Peter Mayhew,900
3.97,2870457,1609,Oclair Albert,26953
3.4,951640,13,Eriko Kitagawa,43
3.84,324892,100,Bob Powell,624
3.15,2265421,32,Ryuta Osada,192
4.09,8271051,41,Scott D. Peterson,548
4.14,4649817,4,Jim Bernstein,91
3.96,5131189,48,Saika Hasumi,688
3.6,3222922,41,Mats Jonsson,632
3.4,656132,30,Mike Matthews,303
3.98,185694,64,Chris Harris,509
3.39,466243,43,Patrick Atangan,242
3.88,3378614,53,Nelson Evergreen,335
3.76,570133,36,Vaughn Ross,404
3.58,195910,130,Martha Hamilton,482
3.58,16310352,45,Chris Peterson,319
3.43,4887232,8,Shiro Yamada,144
3.59,1881211,5,Matt Manning,29
3.82,2933772,4,Roberto Barrios Angelelli,45
3.72,162020,98,Paul Benjamin,1035
3.58,91777,50,Joshua Elder,313
3.66,2889308,33,Nam Kim,637
3.99,61321,81,Pat Garrahy,2178
3.42,266554,45,Sarah Grace McCandless,288
3.42,15480,20,Rebecca Woods,143
3.25,5762413,6,Meghan Kinder,48
3.2,174514,29,Alexa Kitchen,137
3.73,332679,12,Madison Clell,85
3.5,54851,441,Anne Timmons,2248
3.76,222246,170,Laurenn McCubbin,2351
3.93,1029040,33,Dan Thompson,237
3.84,4941959,47,Eric Esquivel,201
3.92,2950264,94,Ian Brill,726
3.55,6572636,11,Joshua Covey,84
3.83,3852263,11,Claude St Aubin,42
4.13,2746356,44,Ken Parille,474
4.06,5280282,396,Shuzo Oshimi,6583
4.59,953989,3,Jemir Robert Johnson,27
3.94,1248617,209,Matt Coyle,1004
3.48,5279765,9,Ana Sanchez Rodriguez,52
3.6,36504,501,Bruce Eric Kaplan,2272
4.11,1442928,92,Fusanosuke Inariya,2450
3.78,40755,79,Jeanne Steig,317
3.94,215049,14,Penny Clarke,69
3.54,125696,405,Michael Pearl,2976
4.09,904190,635,Loic Dauvillier,5216
4.12,1190990,571,Marc Lizano,4804
4.12,4416615,566,Greg Salsedo,4787
3.87,1442940,56,Natsumi Itsuki,535
3.92,384193,16,Tom Melham,87
3.79,7145111,9,Tsuchii,43
3.48,14030772,124,Jorge Fornes,840
4.08,346822,171,David Fury,3620
4.08,3049708,187,Rebecca Rand Kirshner,4744
4.15,249099,36,Steve Harris,573
3.93,139867,4,Joel Baral,241
3.93,3942268,4,K.J. Karvonen,241
4.0,15101003,4,Charle Soule,25
3.67,2779613,34,Yue Takasuka,953
3.92,8509974,22,Kei Toru,341
4.24,8329200,110,Kiseki Himura,1431
3.96,2861985,19,Robert L. Washington III,217
3.66,2896619,99,Anzu,914
4.14,1539,2464,Dan Millman,54603
3.91,4048842,36,Andrew Winegarner,190
4.1,5791986,16,Andrew Winegarner,135
4.1,4801435,39,Puku Okuyama,288
3.96,2843991,1468,Patrick Weekes,12725
3.94,4015438,112,Lisa Klink,3169
3.92,2995603,192,Barry Napier,832
3.39,973832,39,Yukari Kawachi,1086
3.84,811693,49,Paro Anand,421
3.81,10618716,65,Tim Smith,524
3.51,485888,23,Siddharth Kotian,192
3.97,19763,137,Oliver Ho,2674
3.87,4115509,287,Felix Ruiz,2924
4.2,254508,10,Byron Erickson,127
3.99,239859,92,Mick Harrison,1916
3.96,3385489,44,Dave McCraig,422
4.19,2950088,9,Makoto Hijioka,88
3.82,4497741,103,Renaud Dillies,446
3.44,6429359,22,Jerel Dye,77
3.81,2488338,291,Andres Vera Martinez,3585
3.61,2838171,25,Kat Nicholson,209
4.07,1055374,136,Riko Miyagi,9669
3.8,290697,2,Jerry DeCaire,30
3.11,3402425,4,Drew Tucker,111
3.63,1820099,173,Josh Tierney,971
3.6,4825529,137,Afu Chan,804
3.71,2868024,49,Meg Gandy,321
3.72,7072251,18,Amai Zhao,89
4.13,3193032,382,Sam Bosma,1467
4.02,14131805,348,Kevin Panetta,1846
3.95,8505337,523,Paulina Ganucheau,2513
3.96,138923,131,Claude Ponti,817
3.73,387752,245,Arvid Nelson,2235
3.92,15193392,21,Ionut Olteanu,78
3.96,14873824,120,Alex Trofin,1448
3.97,14873823,110,Linda Pricajan,1231
3.79,6327,69,Nan Rymer,3057
3.96,16591,61,Lee Chi-Hyong,4510
4.13,5495881,33,Jee-Hyung Lee,2384
4.24,93141,181,David Berman,2259
3.49,3176855,17,Art Simek,214
4.08,26015,35,Eric Nolen-Weathington,563
3.61,15502566,89,Fred Fordham,342
4.03,503901,12,Shinji Kimura,111
3.72,2074736,114,Jannie Ho,752
3.88,49178,230,Stephanie True Peters,1193
3.75,2895822,193,Tom Kaczynski,1437
3.7,8158819,140,Edgar Tadeo,3253
4.4,7180767,265,Zylonol,6577
4.11,728092,283,Yoshiki Tanaka,3208
3.42,513056,17,Des Taylor,90
3.7,3857170,633,Wil Quintana,5024
4.57,462165,75,Mark Ryden,1211
4.68,13532212,9,Leila Jeffreys,38
3.55,5322512,13,Dante Bastianoni,158
3.11,14443302,3,Giuseppe Pino Rinaldi,27
4.15,214549,193,Sumomo Yumeka,2134
3.5,6304811,32,James Moffitt,48
4.22,3048430,561,Yuko Ota,7015
4.55,5036372,6,Matt Hansen,58
3.47,5423713,12,Justin Doble,133
3.24,5423714,18,Adam Gaines,168
3.45,4886175,15,Alex Katsnelson,143
2.8,7550583,3,Frank Ortega,10
3.23,8001810,3,Peter Pantazis,31
4.04,3230608,126,Bil Keane,2362
3.58,4591359,128,Lynn Chen,461
4.0,458123,138,Clayton Hickman,1563
3.82,3174233,221,Dave Bullock,1922
3.86,431848,151,Hideyuki Kurata,2885
4.35,2938753,30,Tomas Montalvo-Lagos,373
3.4,72205,617,Sandra Tsing Loh,3322
4.06,3247954,12,Fred Fredericks,122
3.58,3193034,28,Rodolfo Migliari,301
4.18,5387417,12,Adrian Gonzalez,61
3.53,1067351,85,Hyeondo Park,470
3.67,92384,45,Bill Hughes,647
3.65,7181636,20,Alexandre Fontaine Rousseau,156
3.75,5358334,14,Francois Samson-Dunlop,99
3.76,795637,101,John Rhett Thomas,797
4.29,7373072,51,Jimmy Betancourt,3664
3.89,8059389,21,Marie D'Abreo,208
3.79,2343240,90,Matt Timson,766
4.13,3983314,33,Jimmy Callaway,184
4.09,14690340,12,Kyouta Shibano,182
3.59,291354,2,Gabe Bridwell,27
3.76,47599,26,Matt Wray,257
3.86,393330,479,Maxwell Eaton III,2757
3.62,14676446,38,Leila Leiz,175
3.85,7122014,460,Alejandro Giraldo,4047
4.07,4948514,67,Leiji Matsumoto,874
4.07,15863166,5,Kouichi Shimaboshi,15
4.0,5816871,11,Andrea Meloni,87
3.6,3151150,32,David Le Quere,317
3.28,815346,123,Monica Gallagher,447
3.3,4322998,8,Glass House Graphics,20
3.36,4617898,18,Carol Barrowman,50
3.4,14349140,34,Micheline Hess,87
4.07,201715,45,Brian Pulido,850
0.0,16475619,0,Mark Brooks,0
0.0,16475620,0,Olivier Coipel,0
3.15,86489,19,Jeff Amano,93
3.99,8604796,69,Rafael de Latorre,562
3.28,7961887,5,Scott Chitwood,29
3.83,8186850,26,Danny Luckert,139
3.85,231262,15,Martin Hayes,96
3.8,2870456,113,Adam DeKraker,1239
3.56,179304,41,Jonathan Ross,345
4.01,5552794,25,Shiki Mizuchi,561
3.96,1344724,26,RAN,505
3.43,5335220,128,David Lopez,896
3.94,378607,186,Kendi Oiwa,4721
3.6,163340,24,Rick Buckler,181
3.68,395325,39,Syd Shores,290
3.46,14901484,13,Brian Rever,184
3.96,119811,319,Craig Yeung,5733
3.45,7908241,92,Jeff Huet,1296
3.78,574261,37,Jarrett Williams,237
2.92,660334,25,John Sheridan,136
4.34,7870196,389,Kenichiro Yagi,40873
4.04,285269,13,Steve Crespo,771
3.78,2903746,96,Michael Nicoll Yahgulanaas,500
4.25,295552,116,Kim Krizan,1393
3.96,1307181,379,Jonathan Hennessey,1409
4.03,3849579,268,Aaron McConnell,1217
3.86,967879,227,Gary Caldwell,2371
4.12,1916020,151,Matthew S. Armstrong,1731
4.04,507164,29,Michael Broderick,114
3.93,1305162,23,Atak,91
4.24,5403378,724,Zerocalcare,10212
3.68,661041,286,Matthew Loux,1659
4.16,8013629,54,Douglas B. Fisher,423
3.79,419130,37,Sam Raimi,479
4.04,173425,46,Christian Morgenstern,419
3.79,369456,75,Vanyda,681
4.01,1121474,9,Claire Bampton,77
4.38,147596,27,David Hawcock,218
4.13,20316,77,Mine Yoshizaki,2781
3.6,59437,77,Rick Ketcham,908
3.78,6422208,6,Serena Loder,9
3.26,4450867,29,Masahiko Matsumoto,133
3.81,2981830,35,Axel Medellin,442
4.0,12241042,46,Constance Lombardo,93
3.73,221807,73,David Roach,750
4.17,561189,18,Jose Gonzalez,131
3.92,176176,40,Ken Kelly,504
4.17,32507,156,Akira Kurosawa,1945
3.99,166486,144,Doug Chiang,1559
4.02,166614,647,Frank Cammuso,8630
3.71,8213016,80,Manuel Preitano,346
4.2,105198,94,Rob Anderson,792
4.21,8409916,55,Rifujin na Magonote,4364
3.99,1010543,2650,Amanda Palmer,24523
3.35,2829118,15,Doug Lambeth,31
3.92,242494,30,Josette Frank,199
3.83,3139984,47,Rachael Smith,214
3.88,757386,25,Lynn Cox,77
3.93,15942951,570,Jomny Sun,7454
4.0,93365,87,Kou Fumizuki,4886
3.88,162238,70,Daniel Rendon,786
3.53,1091861,9,Yasuko Kobayashi,127
3.9,99762,159,Christian Gossett,2468
3.52,1091860,7,Kazasa Sumita,97
3.43,2792586,3,Makoto Uno,54
3.43,2792587,3,"Kevin ""Blond"" Senft",54
3.81,226993,97,Christina Z.,1154
3.74,6951896,31,Je-tae Yoo,425
3.71,5847146,6,Kent Minami,62
4.26,4474434,216,Zekkyo,5732
4.15,4668733,98,Motoi Fuyukawa,2469
3.77,1011733,104,John Floyd,1257
4.11,2127377,180,Dan Duncan,1784
3.73,359448,77,Robert Morales,437
3.89,14552530,2,Jeremy Kaye,9
3.76,93057,55,Dan Reed,611
3.64,2893867,14,Lousie Simonson,87
3.57,7368465,15,Mike Luckas,49
3.88,8634176,21,Wally Wood,126
3.68,289920,8,Archie Rand,38
4.03,5576173,14,En Kito,274
3.99,76419,33,Emiliano Santalucia,554
3.38,7378556,76,Kel Symons,395
3.67,5310851,37,Mathew Reynolds,158
3.8,39414,873,Andrew Donkin,10961
3.78,901999,680,Giovanni Rigano,9028
3.78,1197766,662,Paolo Lamanna,8933
3.53,551095,300,Boris Artzybasheff,2638
4.05,9227,109,Bruce Alan Jensen,1072
3.9,163322,58,Donna Barr,526
3.07,6464063,214,Jeanne Martinet,939
3.89,7280228,184,Joel Christian Gill,670
3.4,6049912,73,Johnny Desjardins,366
4.06,5827632,11,Karuna Kujo,460
4.02,57759,200,Daniel Nettle,3786
4.36,5147040,307,Sasha Illingworth,9717
3.98,105308,44,Kimberly Elam,1344
4.1,201322,56,Josef Muller-Brockmann,2520
3.68,4907018,43,Penelope Skinner,241
3.08,4881443,56,Roberto Diso,617
3.89,1079044,10,Aleksandar Sotirovski,53
3.42,611840,113,Doug Wagner,621
3.61,4361764,248,Christian Duce,1935
3.79,18488,581,Jen Van Meter,5793
3.53,8305955,20,Thimoty Green II,95
3.76,166644,6,Alan McElroy,162
3.76,5824595,5,New Line Productions,89
4.0,13868064,3,Yasuli,5
4.05,165078,193,Tony Wong,4676
3.99,1346,123,Philip Nel,658
4.34,8442688,72,Sou Yayoi,1540
4.34,16228857,61,Ye Xiao Cao,1232
4.02,1495325,242,Rebecca Dessertine,3363
3.86,61377,160,Brad Rader,1657
4.42,2983515,3,Francois Mouly,120
4.12,516491,122,Joseph Moncure March,955
3.48,416804,32,Keiko Yamada,262
4.19,469607,231,Bettina M. Kurkoski,6474
3.59,5350297,32,Michel Hellman,231
4.25,2776638,21,Mitsuhisa Tamura,168
3.49,6082922,11,Diego Toro,35
3.83,2746782,6,Matthew H. Murphy,35
3.95,675445,32,Ray Bailey,165
4.03,2958379,8,Rex Maxon,79
4.06,2958380,7,Bob Correa,68
3.76,324212,84,Jack Abel,800
3.86,4615310,8,Vince Alascia,43
3.39,1339884,65,Olivier Balez,355
3.29,9821614,1,NARAZAKI Neneko,14
4.0,15114240,12,Walter Ostlie,26
3.81,2161784,39,Charles A. Gillespie,446
3.7,6458871,268,Michael Townsend,1067
3.86,3163796,16,Luke Howard,87
3.97,7489735,13,Fenella Smith,62
3.31,512249,35,Masakazu Yamaguchi,341
3.71,3147623,17,Rurika Fuyuki,631
3.9,130124,263,Michael Fry,1205
4.17,16004017,51,Ian Brodie,777
3.11,7739096,22,Mario Candelaria,45
4.33,455976,544,Brian Ralph,16040
4.19,3505060,28,Ben Haggarty,180
4.18,3505061,28,Adam Brockbank,180
4.24,2893598,9,Franke James,25
4.26,26166,24,Joe Coleman,299
3.78,2847759,13,John Sikela,103
3.78,2920287,26,Ed Dobrotka,134
3.8,2088205,19,Leo Nowak,115
3.72,5784960,202,David Lasky,1296
3.61,6420181,8,Louis Roskosch,64
3.68,126729,28,Mike Lapinski,198
3.4,1845048,39,Michael Lapinski,245
3.32,6455310,7,Rashida Jones,31
3.33,4240401,6,Jeff Wamester,30
3.79,122212,44,Aldo Buzzi,225
4.19,419109,50,Saul Steinberg,316
3.89,251433,9,Karen Pomeroy,206
4.0,608321,110,Maryse Dubuc,2013
3.99,1435518,110,Delaf,2007
3.99,216859,77,George Klein,683
3.96,6560921,6,Mike Suchorsky,24
3.71,4424127,8,Ed Winiarski,70
3.51,179874,25,David A. Zimmerman,146
4.21,8118173,56,David A. Rodriguez,390
3.68,13547588,57,Kyle Puttkammer,191
3.7,13547589,45,Ryan Sellers,132
3.5,8452606,4,Dewayne Feenstra,18
4.25,14235236,42,Homura Kawamoto,620
3.95,5348742,33,Alvin Schwartz,219
3.88,6926295,14,Vera Greentea,78
4.34,3483286,10,Ein Lee,56
4.07,1124122,268,Barbara Stok,1699
3.98,5051700,49,Maren Uthaug,543
4.34,267994,12,Martin Venezky,136
4.06,173811,88,Milton Glaser,1066
3.54,13636577,44,Jamal Campbell,358
3.54,1378080,88,Satoru Takamiya,1044
3.53,5590435,87,Rina Yagami,1019
4.24,400794,79,Dusty Abell,1273
4.87,5831974,3,Dan Carroll,15
3.76,6527110,22,Pablo Rivera,684
3.8,63768,256,Christine Norrie,2124
4.58,5781613,277,Son Jae Ho,7715
4.58,6427162,272,Lee Gwang Su,7512
4.09,7774002,30,Fuse,501
4.39,16163635,10,Taiki Kawakami,111
4.45,7577728,65,Yasuhisa Hara,3830
3.67,61323,94,Rob Haynes,1087
3.61,1258346,111,Travis Nichols,459
3.97,1893922,236,Susan M. Weinschenk,4167
3.95,764511,76,Andrea Venturi,731
4.08,4029743,11,Robert Schaefer,89
4.09,4003115,11,Eric Friewald,55
4.03,8384331,11,Jon Sack,60
3.88,56283,34,Adam Shapiro,402
3.69,265184,39,Michael Steven Smith,194
3.5,579072,18,Thomas R. Hart,117
3.74,3014860,60,Sean Lam,387
3.58,627156,422,Emma Carlson Berne,2953
4.26,15187236,5,Jerico Marte,19
4.33,7094941,674,Chuan Yuan Li,23954
4.35,3399131,918,abec,26238
3.68,1919106,269,Bit,5091
3.8,937273,35,Dan Scott,588
4.07,535773,142,Lurene Haines,2359
4.08,3997857,107,Julia Lacquement,1892
3.98,72546,46,Jesus Redondo,540
3.73,329142,3,Phillip Wooderson,11
3.97,150001,266,Frank Giacoia,3723
4.09,287695,8,Fridolf Johnson,44
3.25,1101814,29,Steve Lafler,119
4.29,8155744,2,Allison Borges,14
4.03,13704,298,Glenn Yeffeth,5103
3.4,8193987,52,JM Ringuet,517
4.14,72287,20,Arlene Dubanevich,173
3.56,114739,9,Gary Chaloner,52
3.44,295681,274,Joe Infurnari,1428
3.21,266719,35,David Yurkovich,177
4.0,186257,61,Todd DePastino,268
4.23,337841,80,Fred,822
3.42,4454284,45,Pat Kinsella,131
3.96,14707418,94,Mildred Louis,470
3.96,4508980,14,Diego Gomez,53
3.85,4508981,15,Fred Noland,61
3.87,271000,17,John Flynn,69
3.72,20053,21,Stewart McKenny,330
3.37,1579836,27,Takahiro Seguchi,294
4.0,8109245,289,Derek Charm,1652
3.9,209984,51,Erik Kriek,378
4.08,19154,102,Aki Shimizu,2030
4.15,7043875,62,Zhi Shui aki,1527
3.93,3343032,181,Doreen Mulryan Marts,1147
3.26,933373,10,Daniel Bardet,101
3.62,101125,45,Mark O'Donnell,393
3.89,16347767,15,Ro Stein,207
3.77,169374,57,Den Beauvais,669
3.6,239794,82,Debbie Drechsler,534
3.32,7143827,6,Clarence Weatherspoon,37
3.88,1539383,926,Kristin Chenoweth,9207
3.85,3190115,206,Matias Bergara,1939
4.22,342339,41,Ruth Forman,256
4.0,4318074,9,Jesse Santos,47
3.99,4753536,493,Yasmine Surovec,3082
3.93,6592270,6,Mark Bertolini,57
3.37,3099402,8,James Boulton,19
3.68,14210471,10,Matt Brown,59
3.76,4410251,60,Damon Shaw,224
3.93,6498623,28,George Kambadais,220
4.26,424,89,Leslie Cabarga,1152
4.58,3473064,20,Deshan Tennekoon,71
3.76,6584240,175,Peter Johnson,1822
3.85,14505,337,Kazuo Umezu,5722
3.87,343337,21,Juan Antonio Ramirez,93
2.55,206211,7,Allan Jacobsen,62
3.42,191999,150,C.P. Smith,1433
3.62,947818,42,Yali Lin,166
4.08,2667701,53,Scott Rockwell,1769
3.98,391236,181,Steven Ross,3377
4.09,947226,56,Iqura Sugimoto,1138
3.82,14233398,13,Carlos Zamudio,73
4.46,333255,16,Gottfried Bammes,236
3.69,7516814,1,"Ethan,Van Sciver",16
3.59,7405186,27,Mark Reznicek,173
3.29,7405184,2,Mike Gagerman,14
3.4,3426801,2,Andrew Waller,15
3.76,7770020,448,Ive Svorcina,3870
3.85,7313627,228,Joe Querio,2470
4.3,8180616,44,Nick Robles,350
3.3,16083042,1,Isaki Uta,20
3.26,17080292,1,Jill Morita,19
3.87,2896536,51,Sal Trapani,428
4.08,673399,274,Moto Hagio,2677
3.94,12756,62,Dermot Power,573
3.67,5662351,11,"Paul Cornell, Jr.",119
3.71,4074036,91,Gabriel Andrade,790
4.09,5326263,12,Ines Estrada,85
4.26,5777736,45,Shin Yoshida,629
4.24,5777737,40,Naohito Miyoshi,568
3.67,378917,54,Norie Yamada,751
3.77,378916,27,Kumichi Yoshizuki,470
3.02,12487098,13,Romina Moranelli,56
4.08,4707285,226,Mike Rohde,2265
3.93,490067,75,Mine Okubo,548
3.97,7377345,41,Christine Hong,285
3.57,5345877,52,Adam Schlagman,605
3.76,112561,115,Eric Jones,705
4.15,138607,50,Hugh Hefner,604
3.67,4133356,120,Ashley Zacharias,646
3.66,248906,62,Daniel Brown,688
3.96,2857753,342,Admira Wijaya,4949
4.19,3227483,989,Joseph Gordon-Levitt,8747
3.46,2064306,12,Wayne Reid,74
4.32,7305867,174,Erich Ohser Plauen,5794
3.78,348886,55,Ted Stearn,319
4.55,7259775,1,Cynthy J. Wood,11
4.55,8188425,1,Scott Multer,11
4.55,8188426,1,"Daerick Gross, Sr",11
3.93,8609633,10,Rick Taylor,223
3.86,548227,62,Adam West,494
3.4,8326762,1,Haruno Nanae,15
3.79,3360589,235,Stephanie Buscema,1368
3.91,2963332,35,Steve,421
3.56,18835,180,Pat Lee,2924
4.67,7307635,2,Allie Kleber,9
4.53,7307636,4,Laurel Lynn Leake,15
4.44,7307638,5,Joyana McDiarmid,18
4.18,4024110,5,Laura Terry,17
4.29,6449791,2,Rio Aubry Taylor,14
4.67,7307640,2,Ivy Weine,9
4.67,7307641,2,A.B. Fiddlestyx,9
4.67,7307642,2,Kimball Anderson,9
3.96,7307643,15,Lena Chandhok,27
4.67,7307644,2,Miz Moody,9
3.91,7307645,83,Fyodor Pavlov,475
3.85,6948943,57,Lawrence Gullo,367
4.08,6592663,19,Laura Hughes,39
3.68,73164,197,Richard Rayner,1228
4.35,5725468,9,Carrie Shepherd,77
3.6,15969456,1,Lyrad Namlede,5
4.25,5817808,136,Bill Yoshida,2027
3.4,15969429,3,Daryl Edelman,10
3.45,4121314,7,Pierre Maurel,33
3.82,8446198,41,Angie Hodapp,84
4.03,6071794,86,Atilio Rojo,960
3.8,3174356,22,Dylan Teague,270
4.04,315375,41,John Albano,447
3.92,227006,76,Sam Glanzman,540
2.94,432288,9,Filippo Neri,31
2.85,5791417,8,Ruggeri Piero,26
3.72,46331,25,Nicholas Courtney,206
3.66,363138,186,Daniel Blythe,1611
3.59,706845,5,Alan Morton,27
