work_id,book_id
16478819,[11539649]
16478924,[11539735]
16478977,[11539784]
16479627,[11711994]
16479960,[11540862]
16483028,[6146070]
16483042,[6146089]
16483227,"[18753976, 13528724, 11543545]"
16483576,[11543875]
16485299,[11545570]
16485808,"[11546064, 17571493]"
16485813,"[11546069, 18143817]"
16485814,"[11546070, 18143740]"
16486586,"[11546833, 12910983]"
16487430,[11547655]
16488237,[11548443]
16488238,[11548444]
16491065,[11551091]
16493217,[11553178]
16495502,[11555414]
16495508,[11555419]
16496644,[11556489]
16497216,"[11557023, 23252153, 6612285, 27870781, 23634030, 25427267, 11336678, 28074585, 34818653, 34927738, 25185859, 25427170]"
16506533,"[11565969, 14552682]"
16507555,"[17183081, 17184276, 22432990, 15814442, 11566956, 22318764, 20618186, 17201500, 18172980, 22327178, 18723212, 14844432, 17857915]"
16509172,[11568516]
16509465,"[11568779, 19404922, 26151598]"
16511281,[11570479]
16511527,[11570718]
16523076,"[11581772, 26107315]"
16524741,[11583355]
16535327,"[20553965, 11593458]"
16537622,[11595680]
16538955,[11596955]
16538961,"[11596960, 1028841]"
16538963,"[11596962, 13528672]"
16538964,[11596963]
16538965,[11596964]
16538982,"[11596981, 13537837, 15745865]"
16538983,"[11596982, 12967475]"
16538985,"[11596984, 26020125]"
16538987,"[11596986, 12601267]"
16538988,"[25417250, 11596987, 13526216, 15731642, 18940716]"
16538990,"[18908797, 11596989, 29938215, 16003306]"
16538994,"[13406972, 11596992]"
16538995,[11596993]
16538998,[11596996]
16538999,"[11596997, 13374928]"
16539001,[11596999]
16539002,"[13528701, 11597000]"
16539003,[11597001]
16539006,[11597004]
16539012,"[26485700, 11597010]"
16548667,"[11606153, 18635160]"
16549049,"[11606508, 17445447]"
16553685,"[25251622, 11610910, 27279527]"
16558328,[11615417]
16565414,"[11622251, 10294369, 10484797]"
16579469,[11635762]
16582432,[11638623]
16585019,[11641120]
16588755,"[15780957, 11644663, 12955422, 18130553]"
16590847,"[12860254, 12675253, 11646671]"
16593593,[11649301]
16596497,[11652092]
16598158,[11653650]
16598898,[11654336]
16600031,[11655393]
16603591,[11658800]
16604157,[31288086]
16605409,[11660518]
16606759,[11661790]
16606933,"[11661956, 25807574]"
16607151,[11662173]
16607983,"[25022954, 11662951]"
16619962,[918865]
16620041,"[8197988, 918861]"
16620509,"[11674823, 13272696]"
16621575,[11675829]
16622932,[11677079]
16625227,[11679190]
16625233,[11679195]
16626079,"[11679992, 17206239]"
16626121,[11680024]
16629700,[11683433]
16629703,[11683435]
16631510,[11685181]
16631567,[11685238]
16633516,[11687073]
16633519,[11687076]
16633521,[11687078]
16633522,[11687079]
16633525,[11687082]
16633526,[11687083]
16634211,[11687733]
16634212,[11687734]
16634641,[11688154]
16636544,[11689912]
16636862,[11690202]
16639116,[11692314]
16641790,[11694847]
16645122,[11698045]
16645165,[11698088]
16646354,[11699252]
16646459,[11699351]
16646876,[11699748]
16648366,[11701179]
16649472,"[11702228, 21532171]"
16650439,"[34856689, 11703151]"
16651177,[11703856]
16654353,"[9561067, 11706891]"
16654362,[11706900]
16655109,"[30292402, 16030877, 13161312, 13085123, 11707621]"
16655880,[23110382]
16655956,[19289164]
16655967,[11708462]
16656207,[19289214]
16656246,"[11708719, 15789134]"
16656247,"[11708720, 15789136]"
16656249,[23110740]
16656256,"[23015511, 22359957]"
16656266,"[11708739, 15800541, 17449735]"
16659053,[11711391]
16659708,[11711995]
16661375,[11713591]
16663657,[11715730]
16666045,[11717963]
16667085,[11718976]
16668421,"[16128286, 12388261]"
16668581,[11720403]
16669984,"[11721735, 12630681]"
16670005,"[12576072, 11721756]"
16670426,[11722153]
16671112,"[10293742, 9399522]"
16671331,[11722974]
16673499,[11725049]
16673963,"[5119547, 11725494, 17206625, 14601877, 15787564]"
16675912,[11727395]
16676988,[27230905]
16680031,[11731297]
16680729,[11731960]
16682842,[11733942]
16686204,[11737021]
16686554,[11737368]
16695391,[11745805]
16695902,[12632145]
16696157,"[11746510, 17874703, 22070256]"
16696350,[11746670]
16701972,[11751972]
16702237,"[8896538, 11752226]"
16702238,[11752227]
16702239,[11752228]
16702249,"[16046173, 11752238]"
16702972,[11752921]
16703531,[11753458]
16709117,[11758630]
16710625,[11760048]
16710719,[11760135]
16723127,"[11771815, 12384121]"
16723442,[11772128]
16724033,[11772684]
16726342,[11774895]
16726577,"[10931482, 22572629, 17564090]"
16727490,"[15939925, 11775972]"
16727612,[11776085]
16731439,[12576599]
16731941,[11780172]
16732277,[11780488]
16732395,[26190945]
16732914,[941926]
16733456,[11781627]
16741386,[11789131]
16742332,"[10305214, 11790040]"
16742333,"[13346032, 11790041]"
16742334,[10406952]
16742489,[11790194]
16745206,[11792787]
16746827,[11794326]
16747839,"[6399454, 18476630]"
16748739,[11796075]
16748767,[11796103]
16748784,[11796120]
16748785,[11796121]
16749600,"[11796877, 29383264]"
16752784,[11799803]
16755502,[11802369]
16758455,[11805155]
16759456,[11806081]
16760364,"[12514407, 11806950]"
16760844,[20958497]
16761169,[11807722]
16762805,[11809289]
16763694,[11810126]
16767073,[11813301]
16767607,[941929]
16769140,[11815263]
16769343,[11815446]
16769353,[11815455]
16769922,[11815976]
16769925,[11815980]
16769928,[6359970]
16769932,[6359972]
16771164,[11817105]
16773145,[11818849]
16775962,"[13015002, 18806003, 12298971, 11821529]"
16777690,[11823225]
16779624,[941816]
16782291,[11827631]
16782451,[11827783]
16782871,"[26715112, 22728943, 15741261, 13157203]"
16782949,[11828249]
16785786,[11830924]
16786633,[11831715]
16786829,[11831900]
16788103,[11833122]
16789297,[11834285]
16789435,[11834416]
16791681,[11836581]
16792063,[11836951]
16794545,[11839258]
16794709,[11839408]
16798520,[11843038]
16799594,[11844045]
16799656,[18136502]
16801508,[11845882]
16801662,[941825]
16806971,"[11851045, 11851040]"
16806983,"[11851062, 11851051]"
16807014,[11851076]
16807305,[11851339]
16808467,"[11597011, 11852434]"
16811191,[941937]
16813921,[11857514]
16814765,[11858325]
16814859,[11858418]
16814876,[11858435]
16814997,"[13322031, 11858550]"
16815024,[15782242]
16815067,[11858620]
16815504,[11859044]
16816514,[11859930]
16816692,"[11860098, 15803934, 23445690]"
16818238,[11861513]
16818432,[11861690]
16820841,[11863947]
16820887,[11863993]
16826196,"[20614545, 11868928]"
16827318,[11869961]
16828870,"[11871319, 17591971]"
16830529,[11872839]
16830641,[11872949]
16831099,[11873369]
16832485,[11874662]
16832573,"[11874747, 14552686]"
16832620,[11874787]
16832623,[12252644]
16832683,[11874845]
16832684,[20518569]
16832844,"[657580, 11875002]"
16832853,[11875011]
16833056,"[17706124, 18774910]"
16833249,[11875394]
16833289,"[11875434, 10482884]"
16833406,[11875551]
16833419,[20898579]
16833422,[11875566]
16833451,"[11875595, 18720014]"
16833459,[34532039]
16833462,[11875606]
16833490,"[11875634, 17794089]"
16833501,[11875645]
16833505,[11875649]
16833523,[11875667]
16833557,[11875697]
16833565,"[25987110, 11875705, 30079211]"
16833574,[11875714]
16833924,[13182635]
16835564,[11877591]
16838855,"[23397511, 11880612]"
16839284,[11881014]
16840238,[4247407]
16842741,[11884190]
16842744,[11884193]
16844911,[11886213]
16845977,[11887205]
16845981,"[11887209, 24674430]"
16846625,[11887817]
16847061,[11888231]
16847210,"[25557784, 11888372]"
16847625,[11888755]
16848676,[3090796]
16849116,[11890150]
16860321,[11901158]
16868871,[11909654]
16868979,"[11909762, 20707717]"
16871410,[11912098]
16872053,[11912708]
16874558,[11915070]
16874796,[11915290]
16874834,[11915323]
16874949,[11915425]
16877092,"[17255995, 10455445]"
16877093,"[11917395, 17667801]"
16877457,[11917730]
16878103,"[32042817, 25810265, 27746501, 29885729]"
16879424,[11919476]
16880773,[11920745]
16880834,[11920799]
16881046,[11920997]
16881445,"[7350313, 31137912, 11921365]"
16881608,"[11921519, 20321035]"
16883438,[11923272]
16884241,[11924046]
16884786,"[11924587, 33379510, 34235182, 4834596]"
16885554,[277201]
16886164,"[2209442, 26864696, 11925863, 29886514]"
16887234,[11926860]
16889205,"[33013753, 11928699]"
16891084,[13163548]
16892188,[6239345]
16894432,[24867695]
16894962,[11934164]
16895134,"[11934324, 15769757]"
16896978,[11936075]
16898149,[17571339]
16899463,"[13025384, 6300367]"
16900277,[11939132]
16901674,[11940450]
16901739,[11940507]
16903332,[11941996]
16904243,[11942876]
16906371,"[22090834, 11944907]"
16907491,[11945961]
16907854,[11946310]
16908019,[11946467]
16908055,[11946501]
16908298,[11946738]
16908757,[3660763]
16909266,"[11947655, 16231313]"
16909476,[11947852]
16909870,[11948211]
16911445,"[22707471, 30630040, 11949659, 13643790, 17925261]"
16912057,[11950210]
16913023,[11951111]
16915561,[11953565]
16915835,[11953818]
16916646,[11954576]
16916650,"[11954580, 34218290]"
16916701,[11954630]
16916793,[11954722]
16917074,[11954998]
16917249,[25650355]
16917340,[11955248]
16917356,[11955264]
16917614,[9040541]
16917617,[13599003]
16917621,"[11955514, 8097442]"
16917622,[8097204]
16917623,"[11955516, 8096340]"
16917733,[11955626]
16917734,[11955627]
16918360,[11956226]
16918748,[11956603]
16919815,[11957616]
16919938,[11957738]
16920002,[11957800]
16921532,[29337098]
16921569,[11959293]
16921729,[11959449]
16922220,"[18594654, 33787329, 9785203]"
16922784,[11960373]
16923871,[11961391]
16925728,"[11963174, 28223760]"
16931818,"[26106966, 22601159, 11968985, 20300860]"
16931819,"[29738838, 22550053, 18807325, 11968986]"
16932126,[11969284]
16934779,[941924]
16935529,[941941]
16936172,[11973182]
16936450,[11973457]
16937300,[11974274]
16937338,[11974310]
16937680,"[27066496, 11974643]"
16938174,[11975111]
16938303,[11975232]
16939004,[11975891]
16939028,[11975915]
16939157,[11976042]
16939950,[11976765]
16941208,[11977944]
16941360,[11978091]
16941401,"[11978132, 14552663, 15702162]"
16942191,"[23010780, 13176697]"
16942601,[11979265]
16943394,[11980033]
16943397,[11980036]
16943520,[11980157]
16943521,[11980158]
16943579,[11980216]
16943702,[11980332]
16946965,[11983440]
16947350,"[25921613, 16091026, 17696802, 24276891]"
16950027,[11986350]
16950045,[11986365]
16951215,[13531562]
16955162,[8606109]
16955746,[11991768]
16956470,"[11537202, 18374810]"
16959104,[11994975]
16969224,"[12004619, 32173468]"
16973216,"[12863318, 13499598, 12008423]"
16974841,[20757113]
16975486,[12010566]
16976276,[12011317]
16976566,[15985904]
16976575,[15734078]
16977550,"[12012516, 11939118]"
16981094,[12015866]
16981098,[12015870]
16981266,[12016023]
16981851,[23218702]
16985785,[12020290]
16986016,"[12020511, 19058923]"
16986434,"[34833376, 12020895]"
16986632,[12021084]
16987317,[12021725]
16987351,[12021758]
16987403,[12021810]
16987913,[12022294]
16988192,[12022554]
16988221,[12022582]
16989476,[12023617]
16990103,"[26521647, 12024200]"
16994327,[12028188]
16994871,[12028712]
16995316,"[12029129, 11834807, 18485992, 12689970, 17163476]"
16997457,[12031157]
16997459,[12031159]
16999255,"[25220042, 16117899, 12032873]"
16999783,"[18925436, 21442692, 17410773, 13272634, 12033364]"
17001183,[12034713]
17002147,[12035630]
17002148,[12035631]
17004132,[12037551]
17004681,[12038090]
17005319,"[12038713, 11875009]"
17005416,"[12038808, 23492405]"
17006842,[12040188]
17006870,[12040216]
17006877,[12040222]
17009898,[12043201]
17009966,[12043267]
17010309,"[12043598, 14885893]"
17012658,[12045893]
17012665,[12045900]
17014590,"[2986623, 19729841, 2777619]"
17014633,[5954066]
17014635,[1373314]
17016361,"[12049448, 12483428]"
17016916,[12049989]
17020046,[12053014]
17021204,[12054127]
17022027,"[12054925, 13416629, 12054976]"
17022682,[7997190]
17023648,[12056521]
17025840,[12058671]
17026227,"[19499957, 12059042]"
17027808,[12060590]
17027895,[12060677]
17028212,"[21855294, 12060981]"
17029050,[12061780]
17029084,[12061811]
17029237,[12061957]
17030039,[12062714]
17030527,[12063173]
17031712,"[18221830, 12064342]"
17032696,"[12065308, 9594073]"
17035737,"[12068223, 13353906]"
17035761,[6315418]
17035921,[12068401]
17035953,[12068433]
17036005,[12068485]
17036150,[12068630]
17041250,[12073592]
17042502,[3388812]
17042558,"[8110335, 95392]"
17042918,[12075199]
17043251,"[12075523, 12075522]"
17044670,[12076885]
17045683,[12077870]
17046281,"[27878375, 6272009]"
17046292,[7694470]
17046582,"[25015229, 12078722]"
17047237,"[12079362, 12079363]"
17047240,"[12079364, 12079365]"
17047436,"[12079555, 19309144, 13199905]"
17048208,[13259956]
17050180,[12082183]
17050183,[12082186]
17050695,[12082688]
17053162,[12085109]
17053164,[12085111]
17053295,[9175510]
17055246,[12087122]
17055312,[12087185]
17055479,[12087325]
17056477,"[12088274, 6706704]"
17057419,[12089182]
17057423,[12089186]
17057634,[12089387]
17058645,"[15734280, 22458066, 32992092, 12090357]"
17058923,[12090633]
17058936,[12090646]
17060615,[12092206]
17060786,[12092375]
17061924,[12093467]
17064136,[12095596]
17064563,"[12095983, 20408386, 13528704]"
17064740,[12096145]
17067836,[12099102]
17067870,"[12099136, 19010731, 13259752]"
17067873,"[16032288, 12099139, 13121243, 18130556]"
17067874,"[13547239, 13187522]"
17068047,[12099311]
17068808,[12100024]
17069146,[12100334]
17069303,[12100483]
17070297,[12101436]
17071982,[12103085]
17072175,[12103273]
17072183,[12103281]
17073731,[12104789]
17074204,[12105251]
17074233,[12331617]
17074235,[12105282]
17074258,"[12105305, 15800529]"
17074260,[12105307]
17074378,[12105425]
17074390,[12105437]
17074539,[12105586]
17074642,[12105688]
17074674,[12105720]
17076771,[12107772]
17076773,[13422064]
17077100,[12108097]
17077777,[12108738]
17077957,[12108918]
17080262,"[12111176, 15798382]"
17080419,"[21412482, 12111331]"
17080422,[22609114]
17081385,[12112276]
17082473,[12113324]
17082866,[12113700]
17085268,[14540114]
17086013,[12116778]
17087715,[12118432]
17087718,[17795492]
17087732,"[19540355, 17288820, 17878163, 12118449, 25019335]"
17087812,[12118529]
17087829,[19545565]
17088236,[12118948]
17089743,[12120437]
17090161,[12120850]
17090579,[12121302]
17091988,[12122637]
17094522,[16178112]
17094528,[17374180]
17094529,[15996646]
17095241,[12125769]
17095708,[12126208]
17100572,[12130885]
17100581,"[12149703, 22030316]"
17100593,"[17801747, 33296829]"
17100862,[12131169]
17100901,"[13337485, 12131208]"
17100902,[12131209]
17101466,[12131742]
17101486,"[28455908, 19906668, 12131761, 18911113, 19416486, 12308801, 14612588]"
17102685,[12132930]
17102758,"[20432812, 11541431, 12349656]"
17104673,[12671151]
17107517,"[14612562, 12137592]"
17108451,[12138493]
17108821,[12138846]
17108908,[12138927]
17112171,[12141928]
17113273,[12142979]
17114320,"[24827340, 17982836, 12143925]"
17114878,[12144463]
17114987,[12144572]
17116186,[12145723]
17117589,[12147070]
17118219,[12147684]
17119013,[12148457]
17120285,[12149706]
17120294,[12149715]
17122873,"[19630774, 15842260, 12152201]"
17123637,"[12152934, 13325960]"
17124384,"[12153648, 7848170]"
17124690,"[13532178, 31556412, 12153951]"
17125273,[22045928]
17125276,[12154522]
17125277,"[12831445, 12154523]"
17125567,[30302387]
17125764,[12154992]
17126385,[12155592]
17126912,[12156108]
17127574,"[12156758, 12156757]"
17128768,[22890545]
17128826,[12157932]
17128877,[22820030]
17128881,[7905304]
17129521,[12158570]
17129821,[12158863]
17130201,"[12159220, 13528700]"
17130275,"[18188501, 15798399, 12159288]"
17130899,[12159895]
17130936,[12159923]
17131653,[12160621]
17131699,[12160667]
17131864,"[12160809, 17161187, 18878305, 16059574, 16691372, 16691371, 30841714, 15782563]"
17131980,[12160924]
17132305,"[12161233, 13335662]"
17132476,[12161383]
17137529,[12166308]
17137597,"[12166373, 7824667]"
17137864,[12166633]
17138055,[12166821]
17141011,[12169684]
17141143,[12169811]
17142917,[12171494]
17143685,"[15763363, 12172226, 23353193, 18515471]"
17143888,"[12172425, 18624455]"
17149665,[12177944]
17150534,[12178803]
17151412,[12179677]
17151515,[12179776]
17151972,"[20256553, 12180222]"
17152200,[25571723]
17153080,[12181295]
17154964,"[15850586, 13547187]"
17156759,[12184824]
17158363,"[12186321, 22890870]"
17158944,[15746794]
17159475,[12187375]
17159661,[12187559]
17160442,"[12188261, 14612553]"
17162774,[12190516]
17162779,[12190520]
17162867,[12938422]
17162898,[12938674]
17163318,[12191037]
17163323,[12191040]
17164412,[12192088]
17167146,[12194722]
17167241,[12194816]
17167692,[17303515]
17167949,[12195523]
17168102,[2949330]
17168113,[12195687]
17169925,[12197469]
17169945,[11514260]
17170670,[12198187]
17170730,[12198247]
17176688,[12203933]
17176694,[12203939]
17178618,"[2721365, 3031847]"
17178757,[12205929]
17178759,[12205931]
17179107,[7972556]
17181281,[12208383]
17181881,[12208950]
17184261,[12211258]
17184725,"[12211702, 9936913]"
17186073,"[19702998, 14612559, 12213010]"
17186500,[17834809]
17188560,[12215432]
17188568,[12215439]
17188919,[12215779]
17190040,[12216870]
17190369,[12217196]
17191608,[12218405]
17192081,[12218866]
17192689,[12219462]
17193295,[12220025]
17193370,[12220100]
17193574,"[17311044, 9533185, 12220304]"
17193876,"[9533176, 12220594, 17411777]"
17194140,[12220837]
17194405,[12221098]
17194453,[12221146]
17195185,[12221869]
17195712,[12222372]
17195926,[7947616]
17198241,[12224783]
17199296,[12225798]
17199359,[12225862]
17199377,[17877522]
17199832,"[12226318, 15896724]"
17200297,[12226776]
17202886,[12229259]
17203409,[12229767]
17205414,[12231667]
17205435,[12231687]
17205436,[12231688]
17206010,[12232248]
17206044,[12232282]
17208153,[12234298]
17208972,"[30302358, 16159041]"
17209808,[12235932]
17211398,[12237490]
17211399,[12237491]
17211798,[12237882]
17211799,[12237883]
17213368,[12239386]
17217035,[12242841]
17217036,[12242842]
17217042,[12242848]
17217043,[12242849]
17217045,[12242851]
17217046,[12242852]
17218108,"[24250679, 13528678, 12243857]"
17218578,[17878460]
17218631,[12244364]
17218633,[12244366]
17221910,"[13589829, 17257423, 12247524, 13118977]"
17223410,[12248979]
17223703,[12249264]
17224090,[12249648]
